order_id,order_date,customer_id,store_id,region,order_amount,order_status
560,2025-05-27,C2716,S127,East,4208.0,Approved
561,2025-08-07,C450,S306,West,-100.0,
562,2025-12-07,C2581,S109,South,2969.0,approved
563,2025-06-11,C1332,S225,North,1029.0,Cancelled
564,2025-08-31,C2286,S153,,2678.0,Cancelled
565,2025-03-06,C1114,S483,,-100.0,Pending
566,2025-09-21,C1444,S107,East,,Approved
567,2025-06-11,C1011,S532,West,3431.0,
568,2025-11-30,C780,S76,North,3600.0,Pending
569,2025-06-04,C1255,S324,North,-100.0,
570,2025-02-03,C2556,S458,North,4326.0,approved
571,2025-08-13,C626,S373,West,4652.0,
572,2025-03-28,C1900,S157,North,4520.0,Approved
573,2025-10-20,C860,S557,North,,Approved
574,2025-07-19,C1944,S190,East,3353.0,approved
575,2025-08-16,C155,S598,South,4441.0,approved
576,2025-06-14,C2659,S40,South,-100.0,PENDING
577,invalid_date,C1865,S512,West,-100.0,
578,2025-03-08,C800,S122,North,,
579,2025-05-24,C1970,S540,East,,approved
580,2025-11-23,C2790,S580,South,2246.0,approved
581,2025-05-04,C2548,S47,North,-100.0,
582,2025-01-28,C1245,S567,East,-100.0,Approved
583,2025-09-30,C120,S132,South,2894.0,PENDING
584,2025-11-12,C1114,S354,East,,Cancelled
585,2025-04-29,C409,S112,,-100.0,Cancelled
586,invalid_date,C1773,S385,North,,
587,2025-04-26,C1551,S226,East,,
588,2025-03-22,C2826,S291,West,,approved
589,2025-12-24,C2376,S219,South,4628.0,
590,2025-01-19,C1405,S517,,1102.0,Cancelled
591,2025-02-14,C2451,S348,West,1079.0,
592,2025-07-30,C239,S336,East,4067.0,Cancelled
593,2025-06-15,C823,S284,West,-100.0,approved
594,2025-12-29,C820,S433,West,,approved
595,2025-03-24,C2036,S540,,3081.0,approved
596,invalid_date,C1274,S497,South,-100.0,Cancelled
597,2025-04-20,C1850,S116,East,4037.0,approved
598,2025-04-30,C114,S187,North,-100.0,approved
599,2025-01-04,C1455,S63,,-100.0,approved
600,2025-02-14,C1256,S129,West,,PENDING
601,2025-02-07,C1580,S72,South,,Approved
602,2025-05-04,C1999,S533,East,,Approved
603,2025-05-04,C2739,S170,West,-100.0,Cancelled
604,2025-07-16,C676,S2,North,,Pending
605,2025-02-13,C890,S210,East,700.0,PENDING
606,2025-05-24,C882,S583,North,1926.0,Cancelled
607,2025-07-09,C1552,S363,,-100.0,Pending
608,2025-12-31,C1643,S471,North,-100.0,Pending
609,2025-07-10,C1410,S375,West,-100.0,Cancelled
609,2025-03-17,C2034,S595,,1560.0,approved
611,2025-04-14,C1279,S511,West,4328.0,
612,2025-08-19,C2249,S30,South,-100.0,PENDING
613,2025-07-28,C688,S34,East,4728.0,
614,2025-05-09,C1634,S448,West,3586.0,Cancelled
615,2025-06-04,C1069,S440,South,-100.0,Approved
616,2025-09-26,C44,S548,South,1681.0,Cancelled
617,2025-01-30,C2229,S229,West,-100.0,
618,2025-07-17,C190,S300,East,2412.0,
619,2025-04-02,C497,S423,,-100.0,
620,2025-11-25,C2713,S540,South,-100.0,Pending
621,2025-11-25,C2046,S160,North,-100.0,
622,2025-06-25,C1158,S353,,2897.0,
623,2025-02-28,C589,S590,South,-100.0,
624,2025-10-31,C798,S212,South,-100.0,approved
625,2025-07-21,C567,S230,West,4581.0,Cancelled
626,2025-10-26,C1851,S51,South,,Approved
627,2025-03-10,C2111,S257,East,-100.0,
628,2025-09-14,C2863,S14,East,3384.0,Pending
629,2025-07-20,C997,S142,North,,Pending
630,2025-06-14,C406,S526,West,,Cancelled
631,2025-07-04,C562,S48,North,2086.0,approved
632,2025-02-25,C153,S94,East,1335.0,Pending
633,2025-02-08,C552,S320,,-100.0,
634,2025-12-03,C2905,S249,East,-100.0,Pending
635,2025-12-01,C2406,S523,,3204.0,
636,2025-11-03,C133,S443,West,,Pending
637,2025-09-06,C942,S422,West,4168.0,Cancelled
638,2025-05-03,C2185,S95,North,,
639,2025-09-06,C334,S305,North,,Cancelled
640,2025-01-31,C2435,S196,South,3930.0,Approved
640,2025-01-06,C8,S485,East,-100.0,PENDING
642,2025-09-14,C2566,S245,West,,PENDING
643,2025-06-10,C350,S555,South,,Cancelled
644,2025-07-26,C352,S11,North,,Approved
644,2025-10-06,C1903,S147,South,,PENDING
646,2025-11-30,C1715,S72,West,,Approved
647,2025-08-20,C2692,S542,,-100.0,Pending
648,2025-09-27,C855,S24,North,,Approved
649,2025-05-02,C1535,S81,West,-100.0,
650,2025-03-19,C2782,S321,East,-100.0,Approved
651,2025-01-17,C1243,S501,North,-100.0,PENDING
652,2025-05-29,C705,S485,South,-100.0,PENDING
653,2025-05-19,C562,S473,East,,Pending
654,2025-07-29,C1821,S486,South,-100.0,
655,2025-02-01,C527,S217,North,892.0,PENDING
656,2025-05-25,C715,S367,East,4746.0,
657,2025-09-24,C2095,S89,South,2053.0,
658,2025-04-04,C1257,S472,South,-100.0,PENDING
659,2025-10-13,C1617,S329,East,746.0,Cancelled
660,2025-05-20,C1728,S47,,,PENDING
661,2025-07-31,C2345,S49,East,3252.0,
662,2025-09-05,C546,S206,East,2693.0,Approved
663,2025-07-29,C185,S252,South,-100.0,Approved
664,2025-09-25,C1746,S479,South,,Pending
665,2025-02-05,C1353,S482,,3969.0,Cancelled
666,2025-10-25,C790,S37,South,-100.0,
667,2025-09-21,C1906,S450,East,-100.0,PENDING
668,2025-11-13,C570,S21,North,-100.0,Cancelled
669,2025-12-09,C1704,S66,East,,PENDING
670,2025-02-05,C2952,S17,,-100.0,Pending
671,2025-01-13,C2016,S201,North,996.0,approved
672,invalid_date,C442,S546,,-100.0,
673,2025-02-15,C986,S48,North,,approved
674,2025-05-04,C2888,S558,East,-100.0,
675,2025-08-29,C2812,S483,South,,Approved
676,2025-11-28,C2469,S526,South,1212.0,approved
677,2025-07-07,C269,S492,,-100.0,PENDING
678,2025-05-20,C2900,S531,North,1771.0,Approved
679,2025-12-04,C566,S265,South,,Approved
680,2025-01-17,C1993,S426,South,,PENDING
681,2025-11-28,C1629,S272,West,-100.0,Approved
682,2025-01-28,C2388,S383,East,-100.0,Pending
683,2025-06-23,C516,S103,South,4548.0,Approved
684,2025-05-27,C1420,S2,South,,approved
685,2025-05-26,C2551,S314,West,896.0,Pending
686,2025-08-25,C2022,S262,East,,Pending
687,2025-04-14,C177,S340,South,,Approved
688,2025-04-21,C2131,S56,North,-100.0,approved
689,2025-09-23,C1637,S542,South,4479.0,
690,2025-01-17,C2768,S291,South,2574.0,Approved
691,2025-03-09,C1815,S505,East,3509.0,Approved
692,2025-01-31,C443,S226,West,,Approved
693,2025-11-24,C1396,S581,West,,Cancelled
694,2025-11-08,C2212,S66,,1487.0,Pending
695,2025-07-24,C1937,S489,West,4058.0,Pending
696,2025-11-07,C2854,S361,East,4857.0,approved
697,2025-03-25,C2834,S249,North,4674.0,
698,2025-06-19,C1090,S412,,,Approved
699,2025-09-13,C403,S318,South,,PENDING
700,2025-11-10,C1617,S332,North,,PENDING
701,2025-04-07,C2921,S188,South,,Pending
701,2025-04-28,C1354,S232,West,-100.0,Approved
703,2025-10-28,C305,S500,East,-100.0,Approved
704,2025-09-02,C2561,S331,East,-100.0,approved
705,2025-09-02,C2741,S367,South,,PENDING
706,2025-11-12,C606,S274,South,-100.0,PENDING
707,2025-09-22,C133,S510,South,,Cancelled
708,2025-10-16,C1376,S490,East,,approved
709,2025-01-24,C7,S384,North,3911.0,
710,2025-12-07,C2321,S161,South,-100.0,approved
711,2025-04-29,C2832,S498,North,,Cancelled
712,2025-10-12,C1703,S431,East,749.0,Pending
713,2025-09-16,C1679,S436,,,Cancelled
714,2025-01-02,C169,S548,West,-100.0,PENDING
715,2025-06-24,C1003,S60,,-100.0,
716,2025-12-15,C2250,S595,South,-100.0,Cancelled
717,2025-07-06,C1809,S554,North,806.0,Pending
718,2025-11-09,C214,S488,,2543.0,
719,2025-08-31,C1715,S554,South,3230.0,PENDING
720,invalid_date,C1422,S93,East,,Pending
721,2025-08-29,C2730,S55,East,-100.0,approved
722,2025-05-26,C2700,S396,,4682.0,
723,2025-02-19,C484,S432,,2750.0,approved
724,2025-08-21,C1988,S310,East,3568.0,Cancelled
725,2025-11-15,C2864,S109,,,
726,invalid_date,C2394,S401,South,-100.0,Pending
727,2025-01-10,C2036,S14,North,1245.0,Pending
728,2025-03-09,C981,S569,East,-100.0,PENDING
729,2025-06-27,C2492,S411,North,-100.0,approved
730,2025-10-05,C2044,S115,South,3290.0,
731,invalid_date,C1683,S208,South,1905.0,PENDING
732,2025-05-18,C2154,S416,South,-100.0,Cancelled
733,2025-11-22,C1137,S466,,-100.0,approved
734,2025-11-05,C472,S308,East,3356.0,Cancelled
735,2025-05-08,C1590,S408,North,,approved
736,2025-09-13,C2321,S210,East,-100.0,approved
737,2025-09-20,C1331,S79,West,,Cancelled
738,2025-07-13,C325,S358,,3023.0,Approved
739,2025-01-19,C2928,S509,North,-100.0,approved
740,2025-11-23,C512,S112,South,3590.0,Pending
741,invalid_date,C2708,S5,East,,PENDING
742,2025-09-08,C1944,S112,West,-100.0,
743,2025-01-08,C1249,S463,South,-100.0,approved
744,2025-10-20,C1782,S35,West,,Pending
745,2025-11-29,C1207,S298,,,Pending
746,2025-02-13,C1910,S239,East,-100.0,Cancelled
747,2025-07-01,C2566,S228,West,-100.0,Pending
748,2025-01-19,C488,S200,East,2494.0,
749,2025-09-05,C2445,S533,East,-100.0,Pending
750,2025-07-22,C2010,S202,West,-100.0,Pending
751,2025-04-21,C2011,S131,East,2886.0,PENDING
752,2025-12-03,C1839,S344,East,,
753,2025-08-16,C1170,S269,North,-100.0,
754,2025-06-22,C1328,S163,,2871.0,
755,2025-05-18,C1235,S11,West,,Pending
756,2025-06-25,C1248,S194,South,,
757,2025-01-27,C2887,S27,,-100.0,Approved
758,2025-06-22,C2109,S84,East,,Cancelled
759,2025-09-13,C2721,S583,North,-100.0,Approved
760,2025-11-18,C569,S305,North,,Pending
761,2025-04-16,C944,S272,,4783.0,
762,2025-11-08,C1314,S228,South,3575.0,PENDING
763,2025-04-20,C1802,S450,,,Pending
764,2025-08-09,C2365,S28,,3622.0,PENDING
765,2025-12-17,C2327,S374,East,-100.0,approved
766,2025-11-18,C363,S389,West,2866.0,PENDING
767,2025-01-14,C395,S70,,-100.0,Cancelled
768,2025-08-30,C1199,S92,West,4949.0,PENDING
769,2025-03-31,C1090,S509,East,,Approved
770,2025-10-31,C872,S98,North,,Pending
771,2025-02-25,C2327,S33,East,-100.0,Cancelled
772,2025-05-12,C2794,S124,South,,approved
773,2025-07-02,C660,S256,,-100.0,PENDING
774,2025-08-20,C1501,S551,West,4051.0,Cancelled
775,2025-07-26,C330,S580,,-100.0,Cancelled
776,2025-01-10,C1692,S297,South,-100.0,Approved
777,2025-12-03,C2680,S7,East,-100.0,Pending
778,2025-04-14,C1074,S560,East,4904.0,Cancelled
779,2025-05-04,C2747,S54,East,-100.0,Cancelled
780,2025-01-26,C1341,S197,North,851.0,Pending
781,2025-08-16,C2317,S261,South,1900.0,Pending
782,2025-01-24,C1397,S182,,,Approved
783,2025-01-28,C271,S556,South,3387.0,PENDING
784,2025-03-29,C115,S9,West,,Cancelled
785,2025-07-07,C971,S211,East,,PENDING
786,2025-12-24,C2468,S210,South,-100.0,Pending
787,2025-06-07,C2549,S598,South,-100.0,approved
788,2025-03-14,C628,S91,South,-100.0,Approved
789,2025-04-26,C2270,S315,North,-100.0,Cancelled
790,2025-04-30,C289,S448,North,1859.0,approved
791,2025-02-16,C725,S544,,,approved
792,2025-07-18,C1888,S245,East,-100.0,
793,2025-02-28,C2586,S19,,-100.0,approved
794,2025-07-17,C2024,S491,West,-100.0,Approved
795,2025-03-30,C1955,S290,West,1678.0,approved
796,2025-12-24,C766,S219,West,,Cancelled
797,2025-10-18,C2112,S285,North,-100.0,Pending
798,2025-12-17,C2793,S192,East,,Approved
799,2025-07-24,C686,S94,West,,Cancelled
800,2025-10-07,C339,S255,North,2909.0,Approved
801,2025-10-11,C187,S444,East,,Cancelled
802,2025-10-30,C1602,S460,,-100.0,Approved
803,2025-08-19,C2619,S436,West,996.0,approved
804,2025-11-30,C63,S21,North,-100.0,Approved
805,invalid_date,C2999,S564,West,3315.0,Cancelled
806,2025-08-04,C1833,S369,North,2307.0,Pending
807,2025-08-23,C91,S406,West,1039.0,PENDING
808,2025-12-23,C1537,S584,North,,Cancelled
809,2025-07-17,C1614,S461,West,-100.0,Cancelled
810,2025-08-20,C2964,S166,North,-100.0,Cancelled
811,2025-12-06,C2176,S327,East,3970.0,Pending
812,2025-02-19,C1019,S234,North,-100.0,approved
813,2025-07-16,C1013,S452,East,,Cancelled
814,invalid_date,C571,S460,West,-100.0,PENDING
815,2025-10-04,C2358,S176,South,-100.0,PENDING
816,2025-06-06,C2055,S262,,-100.0,Pending
817,2025-07-08,C713,S290,East,,PENDING
818,2025-04-14,C405,S466,,2580.0,PENDING
819,2025-04-05,C1989,S186,West,2579.0,
820,2025-02-09,C1660,S280,South,626.0,
821,2025-04-06,C1750,S464,North,-100.0,Pending
822,2025-03-08,C676,S436,East,-100.0,Cancelled
823,2025-08-15,C576,S80,South,-100.0,
824,2025-09-29,C1140,S97,South,4442.0,
825,2025-01-04,C1522,S552,South,,PENDING
826,2025-01-28,C852,S75,North,2387.0,PENDING
827,2025-07-27,C1036,S515,East,4721.0,Approved
828,2025-11-28,C2381,S401,North,2809.0,PENDING
829,2025-05-23,C2710,S221,South,-100.0,
830,2025-12-27,C415,S270,South,3880.0,Cancelled
831,2025-08-04,C2281,S456,West,,
832,2025-08-27,C1842,S125,South,-100.0,Cancelled
833,2025-07-25,C2381,S317,East,,
833,2025-07-24,C2524,S101,East,-100.0,PENDING
835,2025-02-19,C469,S13,North,3891.0,Approved
836,2025-03-24,C1586,S486,North,,Pending
837,2025-04-19,C2023,S397,North,,approved
838,2025-09-03,C2349,S211,West,-100.0,Pending
839,2025-01-07,C1316,S112,South,3399.0,Approved
840,2025-09-24,C700,S258,East,,Cancelled
841,2025-06-21,C2337,S443,,,Cancelled
842,2025-12-18,C1938,S258,,,approved
843,2025-03-12,C2978,S5,West,-100.0,Pending
844,2025-10-03,C946,S596,West,1016.0,Pending
845,2025-02-28,C1717,S270,East,,Pending
846,2025-05-14,C2256,S113,,,approved
847,2025-06-18,C1100,S437,North,,Pending
848,2025-07-23,C1415,S337,North,3836.0,PENDING
849,invalid_date,C1840,S538,East,,Approved
850,2025-07-04,C1948,S326,South,,Approved
851,2025-04-25,C2727,S183,West,3849.0,
852,2025-11-29,C508,S14,,,Pending
853,invalid_date,C2580,S455,North,-100.0,approved
854,invalid_date,C2530,S126,West,,Cancelled
855,2025-04-19,C379,S364,West,,Cancelled
856,2025-01-22,C1476,S308,West,-100.0,PENDING
857,2025-11-20,C893,S177,,,Cancelled
858,2025-01-03,C2338,S157,East,-100.0,Approved
859,2025-09-02,C2682,S153,,,
860,2025-07-30,C1661,S143,West,,PENDING
861,2025-05-18,C2752,S585,East,1265.0,PENDING
862,2025-02-02,C112,S132,North,,Cancelled
863,2025-12-23,C1824,S392,East,-100.0,approved
864,2025-08-06,C2316,S432,West,-100.0,
865,2025-10-15,C1095,S96,West,2951.0,Cancelled
866,2025-05-09,C1475,S565,South,,Approved
867,2025-07-03,C2310,S239,South,,PENDING
868,2025-09-23,C406,S199,North,3169.0,approved
869,2025-03-15,C944,S317,North,839.0,Pending
870,2025-07-12,C200,S575,North,4116.0,Pending
871,2025-08-08,C2927,S417,,,Approved
872,2025-02-06,C1358,S380,West,4997.0,PENDING
873,2025-03-03,C2984,S161,North,-100.0,Approved
874,2025-04-14,C612,S550,South,,Pending
875,2025-05-17,C386,S205,East,-100.0,Approved
876,2025-01-12,C2351,S30,South,-100.0,PENDING
877,2025-04-27,C1471,S41,South,-100.0,
878,2025-11-16,C399,S272,South,,Cancelled
879,2025-12-23,C1349,S294,West,1420.0,PENDING
880,2025-02-04,C897,S556,East,4848.0,PENDING
881,invalid_date,C1028,S39,East,4816.0,Pending
882,2025-01-19,C1852,S155,,-100.0,Pending
883,2025-09-30,C490,S592,North,,PENDING
884,2025-12-28,C1941,S139,South,-100.0,Pending
885,2025-07-22,C1568,S240,South,,approved
886,2025-10-09,C1328,S167,East,,Approved
887,2025-05-13,C329,S441,North,3995.0,Approved
888,2025-08-20,C809,S417,West,1165.0,Cancelled
889,2025-10-31,C2865,S60,West,,
890,2025-07-03,C2314,S515,West,-100.0,PENDING
891,2025-03-21,C2605,S159,,,Pending
892,2025-10-24,C2433,S198,,,approved
893,2025-04-26,C2840,S553,West,-100.0,
894,2025-07-07,C1963,S300,North,1358.0,approved
895,2025-09-20,C1393,S312,South,2998.0,Cancelled
896,invalid_date,C147,S120,South,772.0,PENDING
897,2025-12-26,C912,S383,North,-100.0,Cancelled
898,2025-10-04,C1227,S252,South,,Approved
899,2025-10-31,C482,S147,North,1090.0,Cancelled
900,2025-03-11,C950,S140,West,-100.0,approved
901,2025-11-07,C608,S376,North,4295.0,Approved
902,2025-09-15,C2310,S513,South,,approved
903,2025-04-30,C2526,S308,South,,approved
904,2025-02-04,C2142,S273,,-100.0,PENDING
905,2025-08-13,C1853,S464,North,4707.0,Approved
906,2025-11-22,C1337,S360,North,-100.0,Pending
907,2025-07-20,C2358,S524,East,2845.0,Approved
908,2025-03-04,C834,S475,North,1712.0,PENDING
909,2025-01-25,C1424,S20,East,-100.0,Approved
910,2025-11-09,C2101,S278,East,3949.0,Approved
911,2025-12-29,C663,S500,East,,
912,2025-05-28,C2830,S21,,-100.0,Approved
913,2025-11-11,C230,S61,West,3848.0,Approved
914,2025-06-07,C599,S185,West,-100.0,Cancelled
915,2025-10-22,C1050,S209,East,-100.0,
916,2025-12-04,C1264,S563,,4959.0,PENDING
917,2025-07-15,C200,S558,East,-100.0,approved
918,2025-09-12,C1423,S208,North,585.0,PENDING
919,2025-08-23,C719,S296,,,
920,2025-06-12,C431,S268,,,Cancelled
921,2025-02-04,C2492,S83,South,-100.0,
922,2025-05-27,C1066,S210,North,2937.0,Pending
923,2025-07-31,C1495,S79,South,1608.0,approved
924,invalid_date,C2182,S96,North,,Pending
925,2025-05-17,C1267,S270,North,,PENDING
926,2025-07-20,C304,S526,North,2618.0,Cancelled
927,2025-05-13,C38,S367,,-100.0,PENDING
928,2026-01-01,C1131,S171,South,973.0,PENDING
929,2025-11-17,C1400,S222,West,,Approved
930,2025-04-25,C1273,S65,,,approved
931,2025-08-02,C2413,S485,North,2747.0,PENDING
932,2025-01-17,C808,S471,West,-100.0,Pending
933,2025-01-27,C1976,S436,West,-100.0,approved
934,2025-07-07,C2232,S358,West,4940.0,approved
935,2025-10-13,C2863,S260,,,
936,2025-07-02,C595,S249,West,3258.0,PENDING
937,2025-10-17,C747,S474,South,3200.0,Cancelled
938,2025-05-05,C2891,S291,West,2154.0,Pending
939,2025-08-03,C13,S400,West,-100.0,PENDING
940,2025-12-08,C136,S415,North,,approved
941,2025-09-28,C511,S225,North,3201.0,Cancelled
942,2025-01-25,C527,S231,East,,approved
943,2025-05-14,C2095,S50,West,-100.0,approved
944,2025-10-30,C242,S525,North,-100.0,Pending
945,2025-08-17,C2536,S161,,4135.0,approved
946,2025-03-19,C992,S17,West,-100.0,Pending
947,2025-04-14,C1451,S145,East,,Cancelled
948,2025-06-01,C236,S68,West,-100.0,PENDING
949,2025-02-20,C1640,S129,,-100.0,Approved
950,2025-02-23,C2473,S133,West,,approved
951,2025-10-14,C2243,S51,South,1668.0,Pending
952,2025-06-29,C1676,S353,West,,PENDING
953,2025-05-04,C2704,S2,,3866.0,
954,2025-04-17,C1432,S56,North,1345.0,Cancelled
955,2025-07-27,C1211,S477,South,4259.0,PENDING
956,2025-04-20,C626,S156,East,-100.0,Pending
957,2025-03-29,C2231,S508,,2374.0,approved
958,2025-08-29,C433,S293,,-100.0,Pending
959,2025-07-10,C2719,S575,East,625.0,PENDING
960,2025-04-14,C1385,S444,,,PENDING
961,2025-09-07,C2371,S395,East,,
962,2025-01-22,C1859,S395,,2697.0,
963,2025-07-23,C2054,S36,,,
964,2025-08-11,C841,S382,North,3840.0,PENDING
965,2025-01-10,C1522,S231,South,1079.0,Cancelled
966,2025-08-31,C398,S30,South,3434.0,
967,2025-09-05,C2907,S202,North,-100.0,approved
968,2025-08-04,C2714,S551,South,3885.0,Pending
969,2025-10-11,C2196,S46,,-100.0,
970,2025-05-29,C499,S354,East,4352.0,PENDING
971,2025-12-21,C2509,S34,,-100.0,approved
972,2025-03-22,C1548,S146,East,1885.0,PENDING
973,2025-09-15,C80,S367,West,,
974,2025-05-09,C882,S599,South,,Cancelled
975,2025-05-06,C2311,S334,North,-100.0,Pending
976,invalid_date,C1304,S577,West,,Cancelled
977,2025-01-24,C58,S501,South,,Cancelled
978,2025-08-11,C891,S376,North,,approved
979,2025-03-29,C1876,S142,East,,Pending
980,2025-02-16,C2914,S118,,,PENDING
981,2025-04-26,C207,S500,,,
982,2025-08-31,C920,S402,North,,
983,2025-08-08,C977,S256,South,,PENDING
984,2025-05-13,C937,S92,West,4992.0,Approved
985,2025-06-19,C2547,S556,North,2529.0,Approved
986,2025-08-04,C1697,S40,West,-100.0,Pending
987,2025-06-28,C1163,S56,,-100.0,
988,2025-02-14,C210,S228,East,2705.0,PENDING
989,2025-11-26,C2884,S56,East,,PENDING
990,2025-09-03,C473,S79,North,1249.0,Cancelled
991,2025-03-07,C2782,S25,West,1281.0,Cancelled
992,2025-08-13,C954,S8,North,,Approved
993,2025-09-07,C2166,S392,East,,Approved
994,2025-07-16,C2549,S513,West,,Cancelled
995,2025-09-04,C2942,S132,East,,
996,2025-03-04,C1245,S92,North,-100.0,PENDING
997,2025-07-12,C392,S573,,,approved
998,invalid_date,C1632,S550,,3644.0,Pending
999,2025-08-05,C2794,S393,West,-100.0,Cancelled
1000,2025-06-09,C789,S131,West,-100.0,PENDING
1001,2025-04-04,C2138,S289,East,-100.0,Cancelled
1002,2025-08-29,C2457,S206,West,,PENDING
1003,2025-04-24,C1858,S32,North,-100.0,Pending
1004,2025-04-12,C1019,S403,West,-100.0,
1005,2025-12-01,C2104,S305,East,-100.0,Approved
1006,2025-02-28,C224,S55,East,564.0,PENDING
1007,2025-11-19,C238,S390,South,,
1008,2025-05-23,C1373,S239,West,,Cancelled
1009,2025-01-26,C21,S454,East,-100.0,Approved
1010,2025-02-10,C862,S209,South,-100.0,Approved
1011,2025-04-03,C893,S373,North,-100.0,PENDING
1012,2025-03-24,C393,S585,East,-100.0,Approved
1013,2025-12-03,C1648,S122,North,2986.0,Pending
1014,2025-02-04,C73,S349,South,,Approved
1015,2025-12-03,C1312,S525,East,,Pending
1016,2025-11-11,C1789,S130,East,1578.0,
1017,2025-11-02,C572,S408,South,3599.0,Pending
1018,2025-02-26,C1840,S141,,2992.0,PENDING
1019,2025-12-27,C774,S598,South,-100.0,Pending
1020,2025-10-31,C2101,S180,West,1177.0,approved
1021,2025-10-11,C1932,S205,,-100.0,Approved
1022,2025-10-31,C241,S141,West,-100.0,Pending
1023,2025-02-24,C407,S358,West,-100.0,PENDING
1024,2025-07-26,C1595,S414,South,-100.0,Cancelled
1025,2025-04-23,C3,S386,West,3350.0,Approved
1026,2025-02-16,C495,S399,East,4817.0,PENDING
1027,2025-07-18,C194,S521,North,-100.0,Pending
1028,2025-11-17,C2739,S459,East,,Approved
1029,2025-12-01,C909,S376,South,,
1030,2025-01-31,C857,S546,,-100.0,Pending
1031,2025-09-18,C2609,S49,,1140.0,Approved
1032,2025-05-08,C1982,S337,East,,approved
1033,2025-05-26,C1725,S422,North,4994.0,Cancelled
1034,2025-01-04,C2665,S198,West,2806.0,approved
1035,2025-09-24,C18,S488,North,2969.0,PENDING
1036,2025-10-16,C2738,S447,East,-100.0,Pending
1037,2025-05-06,C1077,S354,East,1362.0,Pending
1038,2025-02-01,C554,S159,North,,approved
1039,2025-11-15,C2602,S187,West,956.0,Approved
1040,2025-11-28,C1787,S505,,-100.0,PENDING
1041,2025-07-22,C2011,S90,,-100.0,Cancelled
1042,2025-06-04,C249,S445,South,3259.0,Cancelled
1043,2025-08-17,C1966,S419,West,4532.0,Approved
1044,2025-12-18,C2201,S262,,919.0,Pending
1045,2025-07-06,C1790,S247,South,,PENDING
1045,2025-04-06,C89,S172,North,724.0,Cancelled
1047,2025-09-16,C1781,S27,South,-100.0,
1048,2025-02-24,C325,S323,,-100.0,Cancelled
1049,2025-03-26,C1124,S19,North,,Cancelled
1050,2025-01-31,C1971,S264,South,2682.0,
1051,2025-10-18,C2747,S500,North,-100.0,Pending
1052,2025-03-05,C71,S596,East,1694.0,PENDING
1053,2025-07-19,C1578,S262,North,2411.0,PENDING
1054,2025-09-16,C930,S489,,4920.0,PENDING
