payment_id,order_id,payment_method,payment_status,payment_amount,payment_date,order_amount,order_status,_merge,order_exists,amount_match,payment_success,record_status
P312,9667,COD,SUCCESS,-100.0,2026-01-07,,,left_only,False,False,True,INVALID
P313,967,COD,FAILED,537.0,2025-12-24,,,left_only,False,False,False,INVALID
P314,637,CARD,SUCCESS,,2025-12-23,4168.0,CANCELLED,both,True,False,True,INVALID
P315,2866,CARD,SUCCESS,1433.0,2026-01-04,,,left_only,False,False,True,INVALID
P316,5409,CARD,SUCCESS,2423.0,2026-01-08,,,left_only,False,False,True,INVALID
P317,6054,UPI,SUCCESS,-100.0,2025-12-22,,,left_only,False,False,True,INVALID
P318,1560,COD,SUCCESS,-100.0,2025-12-30,3479.0,PENDING,both,True,False,True,INVALID
P319,7255,UPI,FAILED,-100.0,2025-12-25,,,left_only,False,False,False,INVALID
P320,9525,CARD,FAILED,4042.0,2025-12-23,,,left_only,False,False,False,INVALID
P321,8198,UPI,SUCCESS,-100.0,2025-12-22,,,left_only,False,False,True,INVALID
P322,7115,CARD,FAILED,2631.0,2025-12-26,,,left_only,False,False,False,INVALID
P323,2633,UPI,SUCCESS,-100.0,2025-12-16,,,left_only,False,False,True,INVALID
P324,6119,UPI,FAILED,1300.0,2026-01-04,,,left_only,False,False,False,INVALID
P325,3730,UPI,FAILED,2819.0,2026-01-03,,,left_only,False,False,False,INVALID
P326,8628,CARD,SUCCESS,4051.0,2025-12-26,,,left_only,False,False,True,INVALID
P327,9443,UPI,SUCCESS,-100.0,2025-12-14,,,left_only,False,False,True,INVALID
P328,6110,COD,SUCCESS,,2025-12-28,,,left_only,False,False,True,INVALID
P329,4285,CARD,SUCCESS,,2026-01-11,1713.0,,both,True,False,True,INVALID
P330,580,COD,FAILED,-100.0,2025-12-14,,,left_only,False,False,False,INVALID
P331,597,CARD,SUCCESS,2104.0,2026-01-07,4037.0,APPROVED,both,True,False,True,INVALID
P332,9382,UPI,SUCCESS,-100.0,2025-12-19,,,left_only,False,False,True,INVALID
P333,1968,CARD,SUCCESS,3304.0,2026-01-10,,,left_only,False,False,True,INVALID
P334,5544,CARD,FAILED,1700.0,2026-01-09,,,left_only,False,False,False,INVALID
P335,5811,UPI,SUCCESS,,2025-12-15,,,left_only,False,False,True,INVALID
P336,8924,COD,SUCCESS,,2025-12-20,,,left_only,False,False,True,INVALID
P337,3917,CARD,FAILED,1871.0,2025-12-20,4998.0,PENDING,both,True,False,False,INVALID
P338,1758,UPI,SUCCESS,,2026-01-08,,,left_only,False,False,True,INVALID
P339,8344,COD,SUCCESS,,2026-01-05,,,left_only,False,False,True,INVALID
P340,5183,COD,SUCCESS,-100.0,2026-01-06,628.0,PENDING,both,True,False,True,INVALID
P341,6883,COD,SUCCESS,2208.0,2026-01-05,,,left_only,False,False,True,INVALID
P342,8146,COD,SUCCESS,2426.0,2026-01-12,,,left_only,False,False,True,INVALID
P343,8924,UPI,FAILED,4810.0,2026-01-06,,,left_only,False,False,False,INVALID
P344,1507,COD,FAILED,-100.0,2025-12-23,1571.0,PENDING,both,True,False,False,INVALID
P345,6781,UPI,SUCCESS,,2026-01-12,,,left_only,False,False,True,INVALID
P346,4901,CARD,FAILED,,2026-01-05,,,left_only,False,False,False,INVALID
P347,1144,UPI,FAILED,510.0,2025-12-15,4152.0,,both,True,False,False,INVALID
P348,1331,COD,SUCCESS,,2025-12-30,,,left_only,False,False,True,INVALID
P349,4995,UPI,SUCCESS,-100.0,2025-12-18,,,left_only,False,False,True,INVALID
P350,6541,COD,FAILED,,2025-12-23,,,left_only,False,False,False,INVALID
P351,1950,UPI,SUCCESS,1480.0,2025-12-17,,,left_only,False,False,True,INVALID
P352,5099,COD,SUCCESS,1884.0,2025-12-31,2306.0,PENDING,both,True,False,True,INVALID
P353,965,UPI,SUCCESS,2794.0,2026-01-07,1079.0,CANCELLED,both,True,False,True,INVALID
P354,3796,CARD,FAILED,2635.0,2025-12-28,,,left_only,False,False,False,INVALID
P355,7072,COD,SUCCESS,1324.0,2026-01-03,2373.0,PENDING,both,True,False,True,INVALID
P356,3895,COD,SUCCESS,-100.0,2025-12-15,,,left_only,False,False,True,INVALID
P357,1121,UPI,FAILED,,2025-12-26,3579.0,APPROVED,both,True,False,False,INVALID
P358,8314,CARD,SUCCESS,,2025-12-16,,,left_only,False,False,True,INVALID
P359,1432,CARD,SUCCESS,-100.0,2026-01-13,4244.0,,both,True,False,True,INVALID
P360,2044,UPI,SUCCESS,-100.0,2025-12-15,,,left_only,False,False,True,INVALID
P361,6541,CARD,FAILED,,2026-01-05,,,left_only,False,False,False,INVALID
P362,4175,CARD,SUCCESS,1249.0,2026-01-10,2492.0,APPROVED,both,True,False,True,INVALID
P363,9459,COD,SUCCESS,4946.0,2026-01-07,1493.0,APPROVED,both,True,False,True,INVALID
P364,6094,CARD,SUCCESS,,2026-01-13,,,left_only,False,False,True,INVALID
P365,9402,UPI,SUCCESS,1096.0,2025-12-29,,,left_only,False,False,True,INVALID
P366,8683,COD,SUCCESS,,2026-01-03,,,left_only,False,False,True,INVALID
P367,1984,CARD,FAILED,,2025-12-17,,,left_only,False,False,False,INVALID
P368,351,COD,SUCCESS,4702.0,2026-01-06,4577.0,PENDING,both,True,False,True,INVALID
P369,3166,COD,FAILED,3868.0,2026-01-03,,,left_only,False,False,False,INVALID
P370,1049,UPI,SUCCESS,4209.0,2025-12-22,,,left_only,False,False,True,INVALID
P371,3503,CARD,SUCCESS,2376.0,2026-01-07,767.0,PENDING,both,True,False,True,INVALID
P372,7984,UPI,SUCCESS,2724.0,2025-12-21,,,left_only,False,False,True,INVALID
P373,1574,CARD,FAILED,-100.0,2025-12-18,,,left_only,False,False,False,INVALID
P374,169,UPI,FAILED,1196.0,2026-01-10,,,left_only,False,False,False,INVALID
P375,9351,UPI,SUCCESS,,2026-01-07,2627.0,APPROVED,both,True,False,True,INVALID
P376,3095,COD,SUCCESS,2840.0,2025-12-21,,,left_only,False,False,True,INVALID
P377,2896,CARD,SUCCESS,4409.0,2026-01-08,,,left_only,False,False,True,INVALID
P378,2173,COD,FAILED,-100.0,2025-12-18,4487.0,APPROVED,both,True,False,False,INVALID
P379,5330,COD,SUCCESS,-100.0,2025-12-20,,,left_only,False,False,True,INVALID
P380,6692,CARD,FAILED,-100.0,2026-01-11,1095.0,CANCELLED,both,True,False,False,INVALID
P381,707,COD,FAILED,-100.0,2026-01-07,,,left_only,False,False,False,INVALID
P382,9995,UPI,FAILED,2978.0,2025-12-18,,,left_only,False,False,False,INVALID
P383,2214,UPI,FAILED,3743.0,2025-12-31,,,left_only,False,False,False,INVALID
P384,1616,CARD,FAILED,4899.0,2025-12-16,,,left_only,False,False,False,INVALID
P385,6428,CARD,FAILED,2682.0,2025-12-22,,,left_only,False,False,False,INVALID
P386,5408,COD,SUCCESS,,2026-01-13,,,left_only,False,False,True,INVALID
P387,5680,CARD,SUCCESS,-100.0,2025-12-25,,,left_only,False,False,True,INVALID
P388,5215,UPI,SUCCESS,,2025-12-23,,,left_only,False,False,True,INVALID
P389,2935,UPI,FAILED,4891.0,2026-01-01,,,left_only,False,False,False,INVALID
P390,7676,CARD,FAILED,-100.0,2025-12-27,3634.0,,both,True,False,False,INVALID
P391,7749,UPI,SUCCESS,,2025-12-29,4002.0,APPROVED,both,True,False,True,INVALID
P392,6006,CARD,SUCCESS,2252.0,2026-01-11,,,left_only,False,False,True,INVALID
P393,4578,CARD,SUCCESS,947.0,2026-01-03,,,left_only,False,False,True,INVALID
P394,6636,CARD,FAILED,716.0,2025-12-14,,,left_only,False,False,False,INVALID
P395,2171,CARD,SUCCESS,,2026-01-11,,,left_only,False,False,True,INVALID
P396,4937,COD,FAILED,2290.0,2025-12-23,,,left_only,False,False,False,INVALID
P397,5481,COD,FAILED,,2025-12-26,,,left_only,False,False,False,INVALID
P398,5015,COD,FAILED,-100.0,2025-12-24,,,left_only,False,False,False,INVALID
P399,1969,CARD,FAILED,3668.0,2025-12-16,2004.0,PENDING,both,True,False,False,INVALID
P400,9648,COD,SUCCESS,1839.0,2026-01-01,,,left_only,False,False,True,INVALID
P401,2712,CARD,FAILED,3653.0,2025-12-14,1857.0,PENDING,both,True,False,False,INVALID
P402,3525,CARD,FAILED,3633.0,2025-12-22,,,left_only,False,False,False,INVALID
P403,2000,COD,SUCCESS,-100.0,2025-12-14,,,left_only,False,False,True,INVALID
P404,3706,CARD,SUCCESS,4411.0,2025-12-28,,,left_only,False,False,True,INVALID
P405,4218,CARD,FAILED,3251.0,2026-01-06,,,left_only,False,False,False,INVALID
P406,3332,UPI,FAILED,1317.0,2026-01-09,,,left_only,False,False,False,INVALID
P407,1153,CARD,FAILED,2691.0,2025-12-30,,,left_only,False,False,False,INVALID
P408,4176,COD,FAILED,4893.0,2025-12-27,4498.0,CANCELLED,both,True,False,False,INVALID
P409,8528,CARD,FAILED,,2026-01-13,,,left_only,False,False,False,INVALID
P410,4854,COD,FAILED,-100.0,2025-12-23,,,left_only,False,False,False,INVALID
P411,6493,UPI,FAILED,1305.0,2025-12-22,,,left_only,False,False,False,INVALID
P412,4971,COD,SUCCESS,,2025-12-30,,,left_only,False,False,True,INVALID
P413,6306,CARD,SUCCESS,,2025-12-28,,,left_only,False,False,True,INVALID
P414,9658,CARD,FAILED,2636.0,2026-01-13,3756.0,APPROVED,both,True,False,False,INVALID
P415,4968,UPI,FAILED,2567.0,2025-12-18,,,left_only,False,False,False,INVALID
P416,6101,UPI,FAILED,2065.0,2025-12-24,,,left_only,False,False,False,INVALID
P417,9012,CARD,FAILED,1189.0,2025-12-15,,,left_only,False,False,False,INVALID
P418,8353,COD,FAILED,3486.0,2025-12-23,,,left_only,False,False,False,INVALID
P419,3750,CARD,FAILED,-100.0,2026-01-01,,,left_only,False,False,False,INVALID
P420,5549,UPI,FAILED,2102.0,2025-12-29,850.0,,both,True,False,False,INVALID
P421,7730,UPI,FAILED,3653.0,2026-01-05,,,left_only,False,False,False,INVALID
P422,3902,UPI,SUCCESS,4847.0,2026-01-07,,,left_only,False,False,True,INVALID
P423,3377,UPI,FAILED,,2025-12-26,,,left_only,False,False,False,INVALID
P424,8809,COD,FAILED,,2025-12-14,,,left_only,False,False,False,INVALID
P425,4795,CARD,FAILED,630.0,2026-01-12,2242.0,PENDING,both,True,False,False,INVALID
P426,9401,CARD,FAILED,,2026-01-03,4658.0,PENDING,both,True,False,False,INVALID
P427,9041,COD,SUCCESS,4764.0,2025-12-29,,,left_only,False,False,True,INVALID
P428,335,COD,FAILED,703.0,2026-01-07,,,left_only,False,False,False,INVALID
P429,9164,COD,FAILED,,2026-01-06,4526.0,,both,True,False,False,INVALID
P430,8442,COD,FAILED,3856.0,2025-12-14,,,left_only,False,False,False,INVALID
P431,7091,UPI,FAILED,,2026-01-12,,,left_only,False,False,False,INVALID
P432,3954,CARD,SUCCESS,3270.0,2025-12-26,,,left_only,False,False,True,INVALID
P433,237,COD,SUCCESS,,2025-12-25,,,left_only,False,False,True,INVALID
P434,1993,CARD,SUCCESS,,2025-12-16,,,left_only,False,False,True,INVALID
P435,6253,UPI,FAILED,,2025-12-18,,,left_only,False,False,False,INVALID
P436,9647,UPI,SUCCESS,512.0,2025-12-31,,,left_only,False,False,True,INVALID
P437,9,UPI,SUCCESS,4066.0,2026-01-12,,,left_only,False,False,True,INVALID
P438,8881,COD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P439,3122,CARD,FAILED,2790.0,2025-12-31,,,left_only,False,False,False,INVALID
P440,7686,UPI,FAILED,-100.0,2025-12-19,1865.0,,both,True,False,False,INVALID
P441,3505,CARD,FAILED,3210.0,2025-12-15,,,left_only,False,False,False,INVALID
P442,8221,COD,FAILED,-100.0,2026-01-03,1478.0,APPROVED,both,True,False,False,INVALID
P443,1958,COD,FAILED,4725.0,2025-12-14,,,left_only,False,False,False,INVALID
P444,7805,COD,SUCCESS,-100.0,2025-12-18,4104.0,,both,True,False,True,INVALID
P445,8234,CARD,SUCCESS,4218.0,2025-12-24,4831.0,APPROVED,both,True,False,True,INVALID
P446,1582,COD,FAILED,3422.0,2025-12-26,,,left_only,False,False,False,INVALID
P447,2417,UPI,SUCCESS,-100.0,2026-01-01,,,left_only,False,False,True,INVALID
P448,4893,CARD,SUCCESS,-100.0,2025-12-19,,,left_only,False,False,True,INVALID
P449,9694,UPI,FAILED,857.0,2025-12-23,,,left_only,False,False,False,INVALID
P450,8445,COD,FAILED,3644.0,2025-12-18,,,left_only,False,False,False,INVALID
P451,6347,COD,FAILED,-100.0,2026-01-11,,,left_only,False,False,False,INVALID
P452,8724,COD,FAILED,2791.0,2025-12-15,,,left_only,False,False,False,INVALID
P453,720,UPI,FAILED,2899.0,2025-12-21,,,left_only,False,False,False,INVALID
P454,3586,CARD,FAILED,4651.0,2026-01-03,,,left_only,False,False,False,INVALID
P455,4527,UPI,FAILED,,2026-01-02,,,left_only,False,False,False,INVALID
P456,6717,COD,SUCCESS,2108.0,2025-12-31,3527.0,APPROVED,both,True,False,True,INVALID
P457,3691,UPI,FAILED,2415.0,2026-01-04,,,left_only,False,False,False,INVALID
P458,7751,COD,SUCCESS,-100.0,2026-01-11,,,left_only,False,False,True,INVALID
P459,4683,CARD,FAILED,,2025-12-23,,,left_only,False,False,False,INVALID
P460,4489,CARD,FAILED,-100.0,2026-01-04,,,left_only,False,False,False,INVALID
P461,4535,CARD,SUCCESS,,2025-12-24,,,left_only,False,False,True,INVALID
P462,5097,CARD,SUCCESS,1095.0,2026-01-09,,,left_only,False,False,True,INVALID
P463,9541,COD,SUCCESS,3877.0,2026-01-09,,,left_only,False,False,True,INVALID
P464,9174,CARD,SUCCESS,,2025-12-19,3780.0,CANCELLED,both,True,False,True,INVALID
P465,3351,COD,SUCCESS,3202.0,2026-01-02,,,left_only,False,False,True,INVALID
P466,3598,CARD,SUCCESS,-100.0,2025-12-31,,,left_only,False,False,True,INVALID
P467,5988,CARD,FAILED,,2025-12-22,,,left_only,False,False,False,INVALID
P468,6836,COD,FAILED,-100.0,2025-12-18,,,left_only,False,False,False,INVALID
P469,8678,CARD,SUCCESS,4812.0,2025-12-31,,,left_only,False,False,True,INVALID
P470,5520,UPI,SUCCESS,,2025-12-26,,,left_only,False,False,True,INVALID
P471,1998,UPI,FAILED,,2025-12-14,,,left_only,False,False,False,INVALID
P472,9187,CARD,SUCCESS,4102.0,2025-12-21,,,left_only,False,False,True,INVALID
P473,3598,UPI,FAILED,3225.0,2025-12-21,,,left_only,False,False,False,INVALID
P474,3631,CARD,FAILED,3289.0,2025-12-19,,,left_only,False,False,False,INVALID
P475,9022,COD,FAILED,1669.0,2025-12-26,,,left_only,False,False,False,INVALID
P476,3622,COD,SUCCESS,,2026-01-06,,,left_only,False,False,True,INVALID
P477,3567,COD,FAILED,2211.0,2025-12-25,,,left_only,False,False,False,INVALID
P478,1047,CARD,FAILED,3073.0,2026-01-11,,,left_only,False,False,False,INVALID
P479,8409,UPI,SUCCESS,2374.0,2026-01-05,,,left_only,False,False,True,INVALID
P480,2179,UPI,FAILED,,2026-01-04,,,left_only,False,False,False,INVALID
P481,7746,COD,SUCCESS,,2026-01-06,,,left_only,False,False,True,INVALID
P482,8466,CARD,SUCCESS,2427.0,2025-12-20,3084.0,PENDING,both,True,False,True,INVALID
P483,6267,COD,FAILED,3275.0,2026-01-11,830.0,APPROVED,both,True,False,False,INVALID
P484,2787,COD,SUCCESS,1518.0,2025-12-22,,,left_only,False,False,True,INVALID
P485,5751,UPI,SUCCESS,,2026-01-01,,,left_only,False,False,True,INVALID
P486,5052,CARD,SUCCESS,4060.0,2026-01-12,,,left_only,False,False,True,INVALID
P487,9366,CARD,SUCCESS,1848.0,2025-12-16,,,left_only,False,False,True,INVALID
P488,9687,UPI,FAILED,4235.0,2025-12-31,,,left_only,False,False,False,INVALID
P489,169,CARD,SUCCESS,,2025-12-26,,,left_only,False,False,True,INVALID
P490,2919,CARD,SUCCESS,3374.0,2025-12-20,,,left_only,False,False,True,INVALID
P491,789,CARD,FAILED,-100.0,2026-01-02,,,left_only,False,False,False,INVALID
P492,7964,UPI,FAILED,3255.0,2026-01-06,3169.0,APPROVED,both,True,False,False,INVALID
P493,600,UPI,FAILED,1837.0,2026-01-09,,,left_only,False,False,False,INVALID
P494,8712,CARD,FAILED,,2026-01-01,,,left_only,False,False,False,INVALID
P495,3028,CARD,FAILED,2669.0,2026-01-03,,,left_only,False,False,False,INVALID
P496,9912,COD,FAILED,,2026-01-11,,,left_only,False,False,False,INVALID
P497,9693,COD,FAILED,-100.0,2026-01-06,,,left_only,False,False,False,INVALID
P498,9700,COD,SUCCESS,-100.0,2025-12-21,,,left_only,False,False,True,INVALID
P499,1680,UPI,FAILED,,2025-12-20,,,left_only,False,False,False,INVALID
P500,2332,CARD,FAILED,-100.0,2025-12-17,,,left_only,False,False,False,INVALID
P501,1181,UPI,SUCCESS,-100.0,2025-12-20,,,left_only,False,False,True,INVALID
P502,7593,CARD,SUCCESS,3432.0,2026-01-03,,,left_only,False,False,True,INVALID
P503,52,CARD,FAILED,-100.0,2025-12-19,1120.0,PENDING,both,True,False,False,INVALID
P504,7358,COD,FAILED,,2026-01-07,,,left_only,False,False,False,INVALID
P505,4860,CARD,SUCCESS,4607.0,2025-12-20,,,left_only,False,False,True,INVALID
P506,9843,UPI,FAILED,-100.0,2025-12-20,,,left_only,False,False,False,INVALID
P507,4573,UPI,FAILED,892.0,2026-01-11,,,left_only,False,False,False,INVALID
P508,192,COD,SUCCESS,881.0,2025-12-25,2559.0,CANCELLED,both,True,False,True,INVALID
P509,2584,UPI,FAILED,954.0,2025-12-24,,,left_only,False,False,False,INVALID
P510,7259,CARD,SUCCESS,,2025-12-21,2803.0,PENDING,both,True,False,True,INVALID
P511,3811,COD,SUCCESS,-100.0,2026-01-10,1511.0,APPROVED,both,True,False,True,INVALID
P512,4330,UPI,SUCCESS,998.0,2025-12-20,,,left_only,False,False,True,INVALID
P513,1784,COD,FAILED,519.0,2025-12-30,,,left_only,False,False,False,INVALID
P514,8364,CARD,FAILED,3658.0,2025-12-15,4721.0,PENDING,both,True,False,False,INVALID
P515,1487,CARD,SUCCESS,,2025-12-14,,,left_only,False,False,True,INVALID
P516,8824,UPI,FAILED,,2026-01-05,,,left_only,False,False,False,INVALID
P517,948,UPI,SUCCESS,688.0,2026-01-13,,,left_only,False,False,True,INVALID
P518,9515,COD,FAILED,,2026-01-07,,,left_only,False,False,False,INVALID
P519,9843,UPI,FAILED,3134.0,2025-12-28,,,left_only,False,False,False,INVALID
P520,4040,COD,SUCCESS,3692.0,2026-01-11,3175.0,,both,True,False,True,INVALID
P521,2021,COD,FAILED,,2025-12-20,,,left_only,False,False,False,INVALID
P522,1253,COD,SUCCESS,,2025-12-25,,,left_only,False,False,True,INVALID
P523,8300,COD,FAILED,-100.0,2025-12-14,,,left_only,False,False,False,INVALID
P524,642,UPI,FAILED,-100.0,2026-01-11,,,left_only,False,False,False,INVALID
P525,1601,UPI,SUCCESS,-100.0,2026-01-13,4213.0,CANCELLED,both,True,False,True,INVALID
P526,4439,UPI,SUCCESS,-100.0,2025-12-23,,,left_only,False,False,True,INVALID
P527,3882,CARD,FAILED,2423.0,2025-12-27,,,left_only,False,False,False,INVALID
P528,7657,CARD,FAILED,1880.0,2026-01-12,,,left_only,False,False,False,INVALID
P529,932,COD,SUCCESS,,2026-01-07,,,left_only,False,False,True,INVALID
P530,5464,UPI,FAILED,,2025-12-24,,,left_only,False,False,False,INVALID
P531,7920,CARD,FAILED,819.0,2026-01-04,,,left_only,False,False,False,INVALID
P532,2944,CARD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P533,5914,COD,SUCCESS,2451.0,2025-12-28,2433.0,APPROVED,both,True,False,True,INVALID
P534,4917,COD,SUCCESS,4537.0,2026-01-05,,,left_only,False,False,True,INVALID
P535,4745,UPI,FAILED,1069.0,2025-12-23,,,left_only,False,False,False,INVALID
P536,7953,UPI,FAILED,2203.0,2026-01-02,,,left_only,False,False,False,INVALID
P537,7744,UPI,SUCCESS,2033.0,2026-01-03,,,left_only,False,False,True,INVALID
P538,5552,COD,FAILED,-100.0,2025-12-22,3542.0,PENDING,both,True,False,False,INVALID
P539,2028,UPI,FAILED,4956.0,2025-12-25,,,left_only,False,False,False,INVALID
P540,2427,COD,FAILED,,2025-12-19,,,left_only,False,False,False,INVALID
P541,7273,CARD,FAILED,-100.0,2026-01-10,,,left_only,False,False,False,INVALID
P542,6530,UPI,SUCCESS,,2026-01-13,,,left_only,False,False,True,INVALID
P543,2403,CARD,SUCCESS,,2025-12-20,,,left_only,False,False,True,INVALID
P544,7907,COD,SUCCESS,-100.0,2025-12-28,,,left_only,False,False,True,INVALID
P545,7798,UPI,SUCCESS,1832.0,2026-01-02,,,left_only,False,False,True,INVALID
P546,1412,UPI,FAILED,4745.0,2026-01-01,,,left_only,False,False,False,INVALID
P547,7004,UPI,FAILED,1575.0,2026-01-04,,,left_only,False,False,False,INVALID
P548,7035,CARD,SUCCESS,-100.0,2026-01-12,,,left_only,False,False,True,INVALID
P549,823,UPI,SUCCESS,,2026-01-08,,,left_only,False,False,True,INVALID
P550,7734,UPI,FAILED,,2025-12-17,1762.0,PENDING,both,True,False,False,INVALID
P551,2807,UPI,FAILED,,2025-12-17,,,left_only,False,False,False,INVALID
P552,2050,CARD,SUCCESS,,2026-01-06,,,left_only,False,False,True,INVALID
P553,7530,CARD,FAILED,1699.0,2025-12-28,,,left_only,False,False,False,INVALID
P554,9595,CARD,FAILED,-100.0,2026-01-12,1278.0,PENDING,both,True,False,False,INVALID
P555,3393,UPI,FAILED,,2026-01-05,2132.0,PENDING,both,True,False,False,INVALID
P556,302,CARD,FAILED,3069.0,2025-12-22,2492.0,CANCELLED,both,True,False,False,INVALID
P557,7526,UPI,FAILED,2423.0,2025-12-28,,,left_only,False,False,False,INVALID
P558,4022,COD,FAILED,1212.0,2025-12-23,,,left_only,False,False,False,INVALID
P559,8618,COD,SUCCESS,,2026-01-08,,,left_only,False,False,True,INVALID
P560,986,COD,FAILED,,2025-12-19,,,left_only,False,False,False,INVALID
P561,2221,CARD,SUCCESS,4808.0,2026-01-11,,,left_only,False,False,True,INVALID
P562,5092,COD,FAILED,-100.0,2026-01-04,,,left_only,False,False,False,INVALID
P563,7099,UPI,SUCCESS,2588.0,2026-01-12,4848.0,APPROVED,both,True,False,True,INVALID
P564,4605,COD,FAILED,3446.0,2026-01-06,,,left_only,False,False,False,INVALID
P565,3245,CARD,FAILED,2278.0,2025-12-31,,,left_only,False,False,False,INVALID
P566,2925,UPI,SUCCESS,1745.0,2025-12-17,,,left_only,False,False,True,INVALID
P567,7615,CARD,SUCCESS,-100.0,2026-01-13,,,left_only,False,False,True,INVALID
P568,3653,COD,SUCCESS,-100.0,2026-01-09,,,left_only,False,False,True,INVALID
P569,7741,UPI,SUCCESS,4555.0,2025-12-29,,,left_only,False,False,True,INVALID
P570,4045,COD,FAILED,4998.0,2026-01-01,,,left_only,False,False,False,INVALID
P571,5393,CARD,SUCCESS,-100.0,2025-12-28,,,left_only,False,False,True,INVALID
P572,2221,COD,SUCCESS,,2025-12-30,,,left_only,False,False,True,INVALID
P573,2555,UPI,FAILED,,2026-01-05,4445.0,PENDING,both,True,False,False,INVALID
P574,1405,COD,FAILED,1416.0,2026-01-02,,,left_only,False,False,False,INVALID
P575,7286,CARD,FAILED,-100.0,2026-01-06,673.0,CANCELLED,both,True,False,False,INVALID
P576,4106,UPI,SUCCESS,-100.0,2025-12-25,,,left_only,False,False,True,INVALID
P577,1074,COD,FAILED,,2025-12-22,,,left_only,False,False,False,INVALID
P578,8102,COD,FAILED,,2025-12-27,,,left_only,False,False,False,INVALID
P579,1335,COD,SUCCESS,1027.0,2026-01-05,,,left_only,False,False,True,INVALID
P580,7940,UPI,SUCCESS,,2025-12-16,,,left_only,False,False,True,INVALID
P581,5676,COD,SUCCESS,613.0,2025-12-27,,,left_only,False,False,True,INVALID
P582,5634,COD,SUCCESS,-100.0,2025-12-27,4705.0,CANCELLED,both,True,False,True,INVALID
P583,2838,UPI,SUCCESS,3926.0,2026-01-12,4814.0,,both,True,False,True,INVALID
P584,1018,CARD,FAILED,4195.0,2025-12-29,2992.0,PENDING,both,True,False,False,INVALID
P585,1948,CARD,FAILED,2569.0,2026-01-02,,,left_only,False,False,False,INVALID
P586,7166,COD,FAILED,2401.0,2026-01-03,1230.0,CANCELLED,both,True,False,False,INVALID
