payment_id,order_id,payment_method,payment_status,payment_amount,payment_date
P1009,1316,CARD,SUCCESS,1962.0,2025-12-22
P1011,2429,COD,SUCCESS,3035.0,2026-01-08
P1012,794,UPI,SUCCESS,3269.0,2026-01-03
P1014,370,CARD,SUCCESS,2211.0,2025-12-16
P1015,4774,COD,SUCCESS,2473.0,2026-01-10
P1016,4672,COD,SUCCESS,1000.0,2026-01-07
P1018,9131,UPI,FAILED,3836.0,2025-12-25
P1019,2924,CARD,SUCCESS,2349.0,2025-12-27
P1021,1942,COD,SUCCESS,1201.0,2025-12-18
P1023,6198,COD,SUCCESS,1052.0,2025-12-15
P1025,9117,CARD,FAILED,777.0,2025-12-26
P1026,4193,CARD,SUCCESS,4826.0,2025-12-31
P1027,1547,UPI,SUCCESS,645.0,2025-12-18
P1030,2999,COD,FAILED,4569.0,2026-01-02
P1033,2789,CARD,SUCCESS,1899.0,2025-12-21
P1034,8514,UPI,FAILED,1110.0,2026-01-06
P1035,1564,CARD,FAILED,960.0,2026-01-11
P1039,6718,CARD,FAILED,4714.0,2026-01-03
P1040,8864,UPI,FAILED,3935.0,2026-01-07
P1041,9343,UPI,SUCCESS,2998.0,2026-01-05
P1042,8225,CARD,SUCCESS,4710.0,2025-12-17
P1045,9923,UPI,SUCCESS,1886.0,2025-12-15
P1046,350,COD,SUCCESS,4633.0,2026-01-07
P1047,2501,COD,SUCCESS,2721.0,2025-12-21
P1050,3109,UPI,SUCCESS,3497.0,2025-12-16
P1051,5607,CARD,SUCCESS,3491.0,2025-12-27
P1052,5977,COD,SUCCESS,1701.0,2025-12-29
P1054,1958,CARD,FAILED,4946.0,2025-12-29
P1058,5135,COD,SUCCESS,2846.0,2025-12-26
P1064,6565,UPI,SUCCESS,4849.0,2026-01-05
P1065,7130,UPI,FAILED,917.0,2025-12-31
P1066,6739,CARD,SUCCESS,3534.0,2026-01-10
P1067,7674,COD,FAILED,4867.0,2026-01-04
P1068,9484,COD,FAILED,2730.0,2025-12-15
P1069,4497,COD,FAILED,1932.0,2025-12-24
P1072,2198,CARD,FAILED,3951.0,2025-12-15
P1073,7841,COD,FAILED,4863.0,2026-01-10
P1075,9256,UPI,FAILED,2631.0,2025-12-20
P1077,9214,UPI,FAILED,2862.0,2026-01-08
P1078,9145,COD,SUCCESS,1113.0,2025-12-16
P1079,2784,UPI,SUCCESS,3992.0,2026-01-06
P1080,4505,COD,FAILED,1212.0,2025-12-31
P1083,9992,COD,FAILED,4969.0,2025-12-29
P1085,5436,UPI,SUCCESS,4690.0,2025-12-31
P1086,2771,UPI,SUCCESS,1562.0,2025-12-15
P1089,9353,COD,FAILED,2724.0,2025-12-24
P1091,8542,CARD,SUCCESS,2875.0,2025-12-27
P1094,2355,COD,SUCCESS,3948.0,2025-12-21
P1098,316,CARD,FAILED,3955.0,2025-12-20
P1101,5850,CARD,FAILED,799.0,2025-12-21
P1102,5180,COD,FAILED,2348.0,2026-01-09
P1108,4153,COD,FAILED,2015.0,2025-12-17
P1109,1555,UPI,FAILED,2663.0,2025-12-20
P1110,7624,COD,SUCCESS,3233.0,2025-12-30
P1111,8147,COD,SUCCESS,1690.0,2026-01-10
P1112,6192,COD,SUCCESS,4382.0,2025-12-25
P1113,3437,CARD,SUCCESS,3548.0,2025-12-29
P1114,5669,CARD,FAILED,4079.0,2026-01-06
P1117,1148,CARD,SUCCESS,3734.0,2026-01-07
P1119,4731,COD,SUCCESS,2380.0,2025-12-21
P1120,2926,UPI,SUCCESS,1501.0,2025-12-22
P1121,1285,UPI,FAILED,1969.0,2025-12-27
P1122,8840,UPI,SUCCESS,538.0,2025-12-19
P1123,6721,CARD,FAILED,3437.0,2026-01-06
P1124,879,COD,FAILED,2840.0,2025-12-19
P1129,7388,UPI,SUCCESS,809.0,2025-12-20
P1130,1652,COD,FAILED,984.0,2026-01-09
P1131,1189,UPI,FAILED,1932.0,2026-01-04
P1134,1045,UPI,FAILED,1838.0,2025-12-26
P1135,183,COD,SUCCESS,4993.0,2025-12-17
P1137,4320,UPI,SUCCESS,1134.0,2026-01-08
P1141,4152,COD,FAILED,2515.0,2026-01-09
P1142,513,UPI,FAILED,653.0,2025-12-26
P1146,5271,COD,FAILED,1542.0,2025-12-20
P1147,7276,COD,FAILED,1331.0,2025-12-17
P1151,3533,UPI,FAILED,3911.0,2026-01-11
P1152,2977,COD,SUCCESS,994.0,2026-01-01
P1158,1070,CARD,SUCCESS,3695.0,2026-01-09
P1159,1870,CARD,FAILED,2462.0,2025-12-27
P1160,749,CARD,SUCCESS,1583.0,2025-12-14
P1163,132,CARD,SUCCESS,2322.0,2026-01-05
P1164,1171,CARD,SUCCESS,4789.0,2025-12-15
P1168,253,COD,FAILED,3371.0,2025-12-31
P1169,6051,COD,SUCCESS,3242.0,2026-01-13
P1170,7091,CARD,SUCCESS,4038.0,2025-12-26
P1171,3020,UPI,SUCCESS,580.0,2026-01-05
P1172,6491,UPI,FAILED,1832.0,2025-12-27
P1173,7560,CARD,SUCCESS,3478.0,2025-12-17
P1174,4511,COD,FAILED,1768.0,2025-12-22
P1176,6089,UPI,SUCCESS,2375.0,2025-12-18
P1178,8233,COD,FAILED,2265.0,2025-12-23
P1179,1822,UPI,FAILED,2523.0,2026-01-12
P1182,5481,UPI,FAILED,3453.0,2025-12-19
P1183,314,COD,SUCCESS,1453.0,2025-12-23
P1185,1215,COD,FAILED,4406.0,2026-01-12
P1186,218,CARD,SUCCESS,3829.0,2026-01-12
P1187,2675,COD,FAILED,3569.0,2025-12-29
P1188,5457,UPI,SUCCESS,2636.0,2025-12-18
P1192,8414,CARD,FAILED,4196.0,2025-12-17
P1193,2021,CARD,FAILED,937.0,2025-12-17
P1196,5907,UPI,FAILED,817.0,2025-12-19
P1198,6864,CARD,FAILED,2215.0,2025-12-29
P1201,625,CARD,FAILED,4880.0,2026-01-08
P1203,924,UPI,SUCCESS,4431.0,2025-12-20
P1204,1441,CARD,SUCCESS,2170.0,2026-01-08
P1207,162,COD,SUCCESS,1672.0,2026-01-02
P1209,8537,CARD,SUCCESS,634.0,2026-01-09
P1210,2668,CARD,SUCCESS,4907.0,2026-01-07
P1211,7010,CARD,FAILED,2230.0,2025-12-18
P1212,862,COD,FAILED,4832.0,2026-01-13
P1214,5129,UPI,FAILED,1412.0,2026-01-12
P1215,3969,UPI,FAILED,2551.0,2025-12-30
P1216,2475,COD,SUCCESS,772.0,2026-01-12
P1217,359,COD,FAILED,1303.0,2025-12-31
P1218,8014,CARD,FAILED,3313.0,2026-01-05
P1219,717,UPI,SUCCESS,2750.0,2025-12-24
P1220,2522,UPI,FAILED,3495.0,2026-01-11
P1223,8108,COD,SUCCESS,4194.0,2025-12-21
P1226,8151,CARD,SUCCESS,3730.0,2025-12-18
P1227,8317,CARD,SUCCESS,646.0,2026-01-02
P1228,3068,CARD,FAILED,2927.0,2025-12-29
P1232,4478,COD,FAILED,4347.0,2026-01-13
P1235,6704,CARD,SUCCESS,3627.0,2025-12-17
P1238,1685,COD,FAILED,2132.0,2025-12-16
P1240,1320,CARD,FAILED,4483.0,2026-01-06
P1242,8208,UPI,SUCCESS,2505.0,2025-12-28
P1243,6125,COD,FAILED,4254.0,2025-12-16
P1245,4157,UPI,SUCCESS,1953.0,2026-01-06
P1246,7798,COD,FAILED,4719.0,2025-12-14
P1247,2273,UPI,FAILED,4311.0,2026-01-10
P1248,5090,COD,FAILED,1689.0,2026-01-11
P1250,488,UPI,SUCCESS,2127.0,2025-12-31
P1251,5430,CARD,FAILED,4852.0,2025-12-25
P1254,7628,COD,SUCCESS,1034.0,2026-01-01
P1255,2608,COD,SUCCESS,3338.0,2025-12-17
P1257,6960,COD,SUCCESS,908.0,2025-12-19
P1259,5813,COD,FAILED,4405.0,2025-12-18
P1262,751,UPI,SUCCESS,2844.0,2026-01-06
P1265,7638,UPI,SUCCESS,4517.0,2025-12-30
P1266,7853,COD,SUCCESS,4844.0,2025-12-18
P1267,7782,COD,SUCCESS,1218.0,2026-01-03
P1268,2804,COD,FAILED,2453.0,2025-12-23
P1269,3797,COD,SUCCESS,1827.0,2026-01-10
P1274,4537,COD,FAILED,1843.0,2025-12-21
P1276,9415,UPI,SUCCESS,3705.0,2025-12-14
P1277,6215,CARD,FAILED,2872.0,2025-12-20
P1279,7515,COD,FAILED,2708.0,2025-12-27
P1282,9855,UPI,FAILED,1623.0,2025-12-23
P1283,1787,COD,FAILED,1100.0,2026-01-05
P1285,8472,UPI,SUCCESS,1409.0,2025-12-16
P1287,3368,CARD,FAILED,2259.0,2026-01-01
P1289,5318,COD,FAILED,1212.0,2025-12-28
P1291,8631,COD,SUCCESS,2247.0,2026-01-11
P1292,3724,UPI,SUCCESS,3050.0,2025-12-23
P1293,6082,COD,FAILED,3137.0,2025-12-23
P1294,1128,UPI,SUCCESS,756.0,2026-01-11
P1295,2316,COD,FAILED,1917.0,2025-12-25
P1297,7591,COD,FAILED,2606.0,2026-01-10
P1298,1182,CARD,FAILED,2537.0,2025-12-20
P1299,4517,CARD,FAILED,2440.0,2026-01-07
P1301,6926,UPI,FAILED,3219.0,2025-12-18
P1303,9892,CARD,SUCCESS,1516.0,2026-01-09
P1304,5107,COD,FAILED,1968.0,2026-01-12
P1306,1380,COD,SUCCESS,535.0,2026-01-03
P1309,8713,CARD,FAILED,2653.0,2025-12-27
P1310,9506,CARD,SUCCESS,1611.0,2026-01-11
P1311,7377,CARD,FAILED,3960.0,2026-01-04
P1313,3105,COD,SUCCESS,741.0,2025-12-14
P1314,3884,COD,FAILED,4496.0,2025-12-23
P1316,5291,UPI,SUCCESS,1523.0,2025-12-25
P1317,6930,COD,FAILED,1065.0,2025-12-30
P1322,609,COD,FAILED,4956.0,2025-12-16
P1323,3070,UPI,FAILED,1287.0,2026-01-07
P1324,4092,CARD,FAILED,824.0,2026-01-10
P1325,4438,UPI,FAILED,4308.0,2026-01-07
P1327,3078,CARD,SUCCESS,4572.0,2026-01-04
P1337,2352,UPI,FAILED,2494.0,2026-01-13
P1341,6933,COD,SUCCESS,2290.0,2026-01-01
P1344,3560,COD,SUCCESS,4070.0,2025-12-19
P1346,3165,UPI,FAILED,2502.0,2026-01-08
P1347,2943,CARD,SUCCESS,4534.0,2025-12-19
P1349,5821,CARD,SUCCESS,1105.0,2026-01-04
P1350,235,UPI,FAILED,3697.0,2026-01-02
P1352,8493,UPI,SUCCESS,981.0,2025-12-17
P1353,9295,COD,FAILED,4079.0,2025-12-28
P1354,6513,COD,SUCCESS,2523.0,2025-12-26
P1357,6625,CARD,FAILED,3384.0,2026-01-10
P1359,3985,COD,FAILED,2495.0,2025-12-31
P1364,7375,CARD,SUCCESS,1979.0,2026-01-02
P1367,7532,COD,FAILED,1872.0,2026-01-09
P1368,4686,UPI,SUCCESS,714.0,2026-01-10
P1369,2226,UPI,FAILED,3529.0,2025-12-19
P1370,3875,UPI,FAILED,2684.0,2026-01-06
P1371,5918,CARD,SUCCESS,4655.0,2025-12-15
P1372,223,CARD,FAILED,3596.0,2025-12-17
P1373,8125,UPI,SUCCESS,3990.0,2026-01-09
P1374,2772,UPI,FAILED,725.0,2025-12-25
P1375,2132,UPI,FAILED,4323.0,2025-12-19
P1376,8500,CARD,SUCCESS,4284.0,2025-12-31
P1377,7444,UPI,SUCCESS,1058.0,2026-01-01
P1378,9642,UPI,SUCCESS,3712.0,2026-01-06
P1380,2637,CARD,SUCCESS,2590.0,2025-12-24
P1381,9927,UPI,SUCCESS,4085.0,2025-12-21
P1382,4757,CARD,FAILED,1716.0,2026-01-04
P1384,3233,CARD,FAILED,4369.0,2025-12-30
P1385,1484,CARD,FAILED,1199.0,2025-12-29
P1386,9095,UPI,FAILED,3405.0,2025-12-22
P1387,2978,COD,FAILED,4109.0,2025-12-27
P1390,6358,UPI,SUCCESS,3343.0,2026-01-06
P1391,6607,CARD,SUCCESS,4735.0,2026-01-11
P1392,916,UPI,FAILED,4310.0,2025-12-25
P1393,6387,COD,SUCCESS,2682.0,2025-12-23
P1394,3862,CARD,SUCCESS,4186.0,2026-01-06
P1398,9284,UPI,SUCCESS,1883.0,2025-12-19
P1399,3943,UPI,FAILED,927.0,2025-12-20
P1400,4681,UPI,FAILED,4558.0,2026-01-12
P1401,6074,UPI,FAILED,3427.0,2025-12-24
P1404,3318,CARD,FAILED,564.0,2026-01-05
P1406,9585,UPI,SUCCESS,2591.0,2026-01-05
P1409,5492,COD,FAILED,691.0,2026-01-13
P1410,3256,UPI,SUCCESS,4843.0,2025-12-30
P1411,2489,COD,SUCCESS,2257.0,2026-01-07
P1412,6112,COD,SUCCESS,4106.0,2026-01-11
P1413,3174,CARD,SUCCESS,2549.0,2025-12-25
P1415,3328,COD,FAILED,3490.0,2026-01-10
P1417,4297,UPI,FAILED,3296.0,2026-01-01
P1421,4462,CARD,SUCCESS,2140.0,2025-12-28
P1422,1070,COD,SUCCESS,4825.0,2026-01-12
P1427,6622,COD,FAILED,1971.0,2025-12-31
P1428,3673,COD,SUCCESS,3707.0,2025-12-15
P1431,2443,CARD,FAILED,850.0,2026-01-06
P1432,8987,UPI,FAILED,4679.0,2025-12-23
P1433,5895,COD,SUCCESS,3441.0,2026-01-07
P1434,79,CARD,FAILED,1101.0,2025-12-30
P1435,6815,COD,SUCCESS,3663.0,2026-01-13
P1436,1331,UPI,SUCCESS,4200.0,2026-01-13
P1438,324,COD,SUCCESS,1310.0,2026-01-11
P1439,8441,CARD,SUCCESS,4226.0,2026-01-03
P1440,8004,CARD,SUCCESS,3417.0,2026-01-12
P1442,1211,CARD,FAILED,4870.0,2025-12-20
P1443,3856,CARD,FAILED,4762.0,2026-01-13
P1448,7317,UPI,FAILED,4848.0,2026-01-12
P1453,4092,UPI,FAILED,3227.0,2025-12-19
P1456,2090,COD,SUCCESS,1675.0,2026-01-01
P1457,1562,COD,FAILED,1945.0,2025-12-16
P1458,5521,CARD,SUCCESS,3229.0,2026-01-01
P1459,324,UPI,FAILED,3094.0,2025-12-25
P1462,489,COD,FAILED,1922.0,2026-01-07
P1466,7935,UPI,FAILED,4676.0,2026-01-01
P1469,9681,CARD,SUCCESS,1347.0,2025-12-26
P1471,1933,CARD,SUCCESS,4340.0,2025-12-28
P1472,8042,COD,FAILED,2040.0,2026-01-03
P1473,7281,UPI,SUCCESS,820.0,2025-12-18
P1474,8115,CARD,FAILED,1360.0,2026-01-11
P1475,552,CARD,SUCCESS,2909.0,2025-12-16
P1476,4946,CARD,FAILED,2258.0,2025-12-24
P1478,7123,UPI,FAILED,746.0,2025-12-18
P1479,2068,COD,FAILED,2088.0,2025-12-21
P1480,5019,COD,FAILED,1061.0,2026-01-12
P1481,6052,CARD,FAILED,1634.0,2026-01-09
P1484,7463,CARD,FAILED,4334.0,2025-12-21
P1485,6861,COD,FAILED,4636.0,2026-01-10
P1486,1525,CARD,FAILED,4318.0,2025-12-16
P1490,921,UPI,FAILED,3809.0,2026-01-06
P1491,6210,UPI,SUCCESS,2866.0,2025-12-30
P1492,1260,CARD,SUCCESS,3158.0,2026-01-11
P1493,3454,UPI,FAILED,4957.0,2026-01-12
P1495,6117,UPI,SUCCESS,1502.0,2026-01-01
P1496,2622,UPI,FAILED,1656.0,2025-12-17
P1498,457,COD,FAILED,4697.0,2025-12-31
P1501,4293,UPI,FAILED,1824.0,2025-12-24
P1502,7734,UPI,FAILED,1252.0,2025-12-14
P1503,664,COD,SUCCESS,1474.0,2026-01-13
P1505,7702,COD,SUCCESS,3567.0,2025-12-17
P1506,353,CARD,SUCCESS,559.0,2025-12-29
P1507,9812,UPI,FAILED,3454.0,2025-12-22
P1513,1591,COD,SUCCESS,3160.0,2025-12-24
P1515,43,UPI,FAILED,3778.0,2025-12-28
P1519,8490,UPI,SUCCESS,2776.0,2025-12-24
P1521,7524,UPI,SUCCESS,2842.0,2025-12-27
P1524,9574,COD,FAILED,1738.0,2025-12-18
P1526,2288,UPI,SUCCESS,3810.0,2025-12-19
P1527,2222,UPI,FAILED,820.0,2025-12-16
P1532,4322,COD,SUCCESS,3623.0,2025-12-31
P1533,4134,CARD,FAILED,3046.0,2025-12-14
P1535,9920,CARD,FAILED,3080.0,2025-12-26
P1537,480,CARD,SUCCESS,560.0,2025-12-31
P1538,3590,COD,FAILED,4753.0,2025-12-26
P1543,8591,UPI,FAILED,1588.0,2026-01-02
P1547,2551,CARD,FAILED,906.0,2025-12-19
P1548,8617,UPI,FAILED,3869.0,2025-12-27
P1551,7928,CARD,SUCCESS,3467.0,2025-12-31
P1552,5480,CARD,SUCCESS,4491.0,2025-12-31
P1554,5469,UPI,FAILED,1198.0,2026-01-08
P1561,6067,COD,FAILED,512.0,2026-01-06
P1562,298,UPI,SUCCESS,4380.0,2025-12-17
P1563,1712,CARD,SUCCESS,4546.0,2026-01-07
P1565,3168,CARD,SUCCESS,4152.0,2026-01-09
P1567,9610,COD,FAILED,1789.0,2025-12-18
P1568,7267,CARD,FAILED,1166.0,2025-12-26
P1569,275,COD,SUCCESS,1077.0,2026-01-03
P1570,5181,COD,FAILED,718.0,2026-01-13
P1571,1001,UPI,SUCCESS,3821.0,2026-01-02
P1572,4697,UPI,SUCCESS,1409.0,2025-12-30
P1573,3161,COD,FAILED,2851.0,2025-12-18
P1577,5935,CARD,SUCCESS,2581.0,2025-12-25
P1578,1982,UPI,FAILED,966.0,2026-01-07
P1581,7420,CARD,SUCCESS,1460.0,2025-12-27
P1582,344,CARD,SUCCESS,3212.0,2026-01-02
P1584,9994,CARD,FAILED,3776.0,2025-12-17
P1585,1206,COD,SUCCESS,2182.0,2025-12-24
P1590,165,COD,FAILED,1248.0,2026-01-04
P1593,2336,UPI,FAILED,805.0,2025-12-26
P1595,4337,COD,FAILED,3584.0,2025-12-31
P1599,3638,CARD,SUCCESS,1854.0,2026-01-11
P1600,7693,COD,SUCCESS,4576.0,2025-12-19
P1601,9513,CARD,FAILED,4511.0,2025-12-15
P1603,184,CARD,FAILED,1375.0,2025-12-14
P1606,5532,UPI,SUCCESS,789.0,2026-01-04
P1607,4061,UPI,FAILED,1971.0,2025-12-23
P1614,6897,UPI,SUCCESS,1164.0,2025-12-25
P1616,7687,UPI,FAILED,792.0,2025-12-23
P1620,9720,CARD,FAILED,4530.0,2025-12-26
P1621,7241,UPI,SUCCESS,4172.0,2026-01-07
P1623,4598,COD,FAILED,3292.0,2025-12-15
P1624,2973,CARD,FAILED,2824.0,2026-01-09
P1626,6898,CARD,SUCCESS,3172.0,2026-01-06
P1628,4704,COD,SUCCESS,3999.0,2025-12-17
P1629,3403,COD,SUCCESS,641.0,2026-01-10
P1630,6147,UPI,FAILED,3636.0,2025-12-22
P1631,8294,UPI,SUCCESS,1029.0,2026-01-09
P1637,5119,COD,SUCCESS,1250.0,2026-01-09
P1639,2630,CARD,SUCCESS,681.0,2026-01-05
P1641,1954,UPI,SUCCESS,2389.0,2025-12-29
P1644,820,COD,FAILED,2764.0,2025-12-21
P1645,4366,COD,SUCCESS,4447.0,2025-12-22
P1646,6077,COD,SUCCESS,4776.0,2026-01-07
P1647,2536,UPI,SUCCESS,4199.0,2025-12-25
P1649,3482,UPI,SUCCESS,4612.0,2026-01-06
P1653,325,UPI,FAILED,2152.0,2025-12-18
P1658,1236,CARD,FAILED,786.0,2026-01-08
P1659,3054,COD,SUCCESS,1193.0,2025-12-28
P1660,685,COD,FAILED,1181.0,2025-12-14
P1663,5563,CARD,SUCCESS,2540.0,2025-12-24
P1665,6357,CARD,FAILED,4672.0,2025-12-20
P1667,6434,COD,FAILED,3486.0,2026-01-08
P1668,8770,UPI,SUCCESS,4037.0,2025-12-25
P1669,4105,CARD,SUCCESS,842.0,2026-01-02
P1670,2224,CARD,FAILED,3394.0,2025-12-28
P1671,6911,CARD,FAILED,3428.0,2025-12-21
P1672,9729,UPI,FAILED,3695.0,2026-01-06
P1674,2856,UPI,FAILED,4247.0,2025-12-29
P1677,3983,UPI,FAILED,3864.0,2026-01-01
P1678,5685,CARD,FAILED,2890.0,2025-12-23
P1680,1352,UPI,SUCCESS,3887.0,2025-12-20
P1681,1974,UPI,SUCCESS,3168.0,2025-12-26
P1682,9812,UPI,FAILED,2934.0,2025-12-19
P1688,1421,COD,SUCCESS,2110.0,2026-01-04
P1690,3878,CARD,SUCCESS,3005.0,2026-01-03
P1691,9900,CARD,FAILED,1305.0,2026-01-01
P1692,1662,CARD,SUCCESS,1027.0,2026-01-11
P1693,3664,CARD,FAILED,1341.0,2025-12-29
P1694,9291,UPI,SUCCESS,4178.0,2025-12-17
P1695,3041,COD,FAILED,2483.0,2025-12-28
P1698,4752,CARD,SUCCESS,2595.0,2025-12-28
P1699,3948,COD,SUCCESS,2224.0,2026-01-02
P1701,5763,COD,SUCCESS,3836.0,2025-12-17
P1702,7555,CARD,SUCCESS,2017.0,2026-01-08
P1704,6782,CARD,SUCCESS,918.0,2026-01-07
P1705,4638,COD,FAILED,914.0,2025-12-17
P1706,1636,COD,FAILED,3377.0,2026-01-13
P1712,6843,COD,SUCCESS,1158.0,2026-01-13
P1713,2134,UPI,SUCCESS,589.0,2025-12-31
P1714,4199,UPI,SUCCESS,2869.0,2026-01-08
P1715,8405,COD,SUCCESS,2172.0,2025-12-29
P1716,4204,UPI,SUCCESS,3448.0,2025-12-23
P1717,6333,CARD,SUCCESS,3561.0,2025-12-24
P1718,6526,COD,SUCCESS,1134.0,2026-01-08
P1719,4472,COD,SUCCESS,968.0,2026-01-12
P1720,4807,UPI,SUCCESS,4260.0,2025-12-26
P1722,9449,COD,FAILED,911.0,2026-01-07
P1723,5475,COD,FAILED,3271.0,2026-01-09
P1726,8296,UPI,SUCCESS,657.0,2026-01-02
P1728,6535,UPI,FAILED,2042.0,2025-12-26
P1729,264,COD,FAILED,3403.0,2025-12-27
P1731,7667,CARD,SUCCESS,502.0,2025-12-26
P1732,758,UPI,SUCCESS,803.0,2026-01-01
P1734,1631,COD,FAILED,2544.0,2026-01-11
P1737,2506,CARD,SUCCESS,3016.0,2025-12-26
P1740,390,COD,FAILED,4618.0,2026-01-07
P1741,3698,UPI,SUCCESS,3937.0,2026-01-06
P1745,8047,COD,SUCCESS,4497.0,2025-12-26
P1747,6868,CARD,FAILED,4381.0,2026-01-03
P1748,8133,COD,FAILED,3003.0,2026-01-03
P1749,4706,CARD,SUCCESS,2240.0,2025-12-26
P1752,8071,UPI,SUCCESS,2379.0,2026-01-10
P1758,1229,UPI,SUCCESS,2596.0,2026-01-08
P1759,1695,UPI,SUCCESS,2235.0,2025-12-24
P1762,6846,COD,SUCCESS,1281.0,2025-12-28
P1763,3112,UPI,FAILED,1118.0,2026-01-03
P1764,5001,UPI,FAILED,2081.0,2026-01-01
P1768,7676,COD,FAILED,3435.0,2025-12-15
P1771,7582,CARD,SUCCESS,663.0,2026-01-04
P1773,5232,CARD,FAILED,2312.0,2025-12-31
P1774,2980,UPI,FAILED,4755.0,2025-12-30
P1775,4010,UPI,SUCCESS,3719.0,2026-01-08
P1779,7055,UPI,SUCCESS,1683.0,2025-12-18
P1780,2821,CARD,SUCCESS,1301.0,2026-01-12
P1781,3703,CARD,SUCCESS,3621.0,2025-12-16
P1782,7877,UPI,SUCCESS,3713.0,2026-01-10
P1784,8812,CARD,SUCCESS,1513.0,2025-12-14
P1788,3741,UPI,FAILED,1066.0,2025-12-21
P1790,4210,COD,SUCCESS,4005.0,2026-01-07
P1800,6194,CARD,FAILED,2172.0,2026-01-12
P1803,3076,UPI,SUCCESS,3980.0,2025-12-31
P1805,5806,COD,FAILED,2478.0,2025-12-20
P1807,8346,CARD,FAILED,1713.0,2025-12-21
P1808,4019,COD,SUCCESS,1708.0,2026-01-09
P1810,2551,UPI,SUCCESS,916.0,2026-01-12
P1811,9712,UPI,FAILED,4427.0,2025-12-16
P1815,6072,CARD,SUCCESS,2529.0,2026-01-07
P1816,8939,CARD,FAILED,2291.0,2025-12-20
P1817,83,UPI,FAILED,1498.0,2025-12-24
P1818,5441,UPI,FAILED,2655.0,2026-01-11
P1819,9884,COD,FAILED,2324.0,2026-01-12
P1820,1392,CARD,SUCCESS,3506.0,2025-12-21
P1822,8533,CARD,FAILED,2088.0,2025-12-26
P1823,4973,UPI,SUCCESS,3843.0,2025-12-25
P1824,6753,UPI,FAILED,3282.0,2025-12-24
P1826,776,CARD,SUCCESS,3213.0,2025-12-31
P1827,3199,CARD,SUCCESS,4359.0,2026-01-02
P1828,1179,CARD,FAILED,2574.0,2025-12-23
P1829,8586,UPI,FAILED,2669.0,2025-12-18
P1830,5231,UPI,FAILED,1195.0,2026-01-06
P1833,1200,COD,FAILED,2936.0,2025-12-14
P1834,9966,CARD,SUCCESS,700.0,2025-12-21
P1837,5689,COD,SUCCESS,3999.0,2025-12-28
P1839,845,UPI,FAILED,1066.0,2025-12-20
P1840,4895,CARD,FAILED,2143.0,2025-12-26
P1841,6399,COD,SUCCESS,2073.0,2025-12-28
P1842,8604,COD,SUCCESS,2665.0,2026-01-02
P1843,1529,COD,SUCCESS,2369.0,2026-01-09
P1845,645,CARD,FAILED,3464.0,2025-12-30
P1846,3667,UPI,SUCCESS,1350.0,2025-12-25
P1847,8164,COD,SUCCESS,2840.0,2025-12-20
P1850,7863,COD,FAILED,1734.0,2026-01-10
P1852,1893,UPI,SUCCESS,3555.0,2025-12-27
P1853,5430,UPI,SUCCESS,3968.0,2025-12-16
P1856,3707,CARD,SUCCESS,2318.0,2025-12-24
P1857,5328,UPI,SUCCESS,1519.0,2025-12-25
P1859,6053,COD,FAILED,4550.0,2026-01-11
P1860,3647,COD,SUCCESS,2984.0,2025-12-16
P1861,3863,CARD,SUCCESS,1417.0,2026-01-11
P1863,7171,COD,FAILED,4134.0,2025-12-15
P1864,5677,CARD,FAILED,706.0,2026-01-01
P1865,6927,CARD,SUCCESS,4035.0,2025-12-23
P1866,1714,UPI,SUCCESS,2132.0,2025-12-29
P1868,4025,COD,FAILED,2905.0,2026-01-12
P1869,8181,COD,FAILED,757.0,2026-01-09
P1871,4211,CARD,FAILED,3298.0,2025-12-17
P1872,9767,UPI,FAILED,4712.0,2025-12-18
P1874,5365,COD,SUCCESS,1482.0,2025-12-20
P1875,2969,UPI,FAILED,3659.0,2026-01-02
P1879,9637,UPI,FAILED,3274.0,2026-01-10
P1880,8411,COD,FAILED,2066.0,2025-12-26
P1883,4931,UPI,FAILED,1484.0,2025-12-28
P1885,7987,CARD,SUCCESS,4218.0,2026-01-03
P1886,5670,CARD,FAILED,833.0,2026-01-11
P1888,1869,COD,FAILED,4337.0,2025-12-27
P1889,305,CARD,FAILED,1532.0,2025-12-20
P1890,2664,UPI,FAILED,3097.0,2025-12-26
P1892,2081,UPI,SUCCESS,755.0,2025-12-16
P1893,2619,CARD,SUCCESS,3161.0,2026-01-05
P1895,309,COD,FAILED,2330.0,2026-01-11
P1898,1402,CARD,SUCCESS,2331.0,2025-12-29
P1899,1119,UPI,SUCCESS,3341.0,2025-12-20
P1900,4975,UPI,SUCCESS,3816.0,2025-12-23
P1901,2622,UPI,FAILED,3160.0,2025-12-29
P1903,8248,UPI,FAILED,1017.0,2025-12-26
P1904,6824,COD,FAILED,4831.0,2025-12-22
P1905,1125,COD,FAILED,2869.0,2025-12-21
P1908,9762,COD,FAILED,1149.0,2025-12-25
P1914,309,UPI,SUCCESS,2397.0,2025-12-25
P1917,1809,COD,SUCCESS,1237.0,2025-12-14
P1921,9828,CARD,SUCCESS,3377.0,2025-12-28
P1925,6573,UPI,FAILED,1258.0,2026-01-06
P1926,7338,CARD,SUCCESS,1057.0,2025-12-29
P1927,2055,UPI,FAILED,2458.0,2026-01-13
P1928,5028,COD,FAILED,4715.0,2026-01-11
P1930,2719,CARD,FAILED,2921.0,2026-01-01
P1931,6210,CARD,SUCCESS,559.0,2025-12-19
